focus_switch_rate,overall_idle_percent,main_keystrokes,main_mouse_events,helper_keystrokes,helper_mouse_events,entertain_keystrokes,entertain_mouse_events,status
35,0.05156419858171837,0.4885093035268586,0.1985672262347476,0.09611615754325122,0.1034789001245117,0.13263973530742687,0.041104723872616544,fragmented
5,0.06298303036956854,1.0,0.5974191060786674,0.10284446638599085,0.10612086034829935,0.043435128246066795,0.0612499425621873,productive
0,0.034897710808755096,0.5445189457089209,0.13740103021107847,0.10011435590880287,0.10513603629046549,0.04372202923896634,0.06684074880004438,productive
11,0.16322383095694665,0.32688366293840787,0.1827712007973659,0.18614226811776574,0.7159731811118903,0.04393059672899864,0.05189846300419006,active
6,0.09199858821597087,0.8055198347455182,0.4919571811890988,0.10393707752538811,0.09968552391058855,0.05596883463223812,0.028235034116317472,productive
43,0.00036036313939449057,0.5799296740278428,0.18967202447529646,0.11186575341044278,0.09296324206449522,0.0,0.05648454607681981,fragmented
32,0.0323555056057392,0.5299884015490666,0.18051639990980367,0.11266529603776237,0.09657608384510194,0.12403953958752179,0.06375328243683273,fragmented
0,0.8913550705833311,0.0,0.0,0.0,0.003470447500115038,0.0,0.0007106593179470995,idle
7,0.0,0.7118097357746085,0.7290692306757036,0.1001805366599009,0.10739143353965071,0.05262522946917022,0.05304974251194447,productive
3,0.04780237383094146,0.4700172571948435,0.6230516260173039,0.10565497918456893,0.10024794344366236,0.036960408625113725,0.044493118677712995,productive
2,0.04048564770505954,0.5674242156555761,0.19981648956719267,0.11370050595326076,0.09363343280992237,0.037498184031100695,0.050724051087947565,productive
9,0.0,0.0162041939301343,0.2119450493383031,0.11452620851533374,0.08825595483284965,0.4785381355772525,0.5043359075802666,distracted
9,0.15147077149580743,0.21475326330933453,0.18877702483730646,0.21838677316770114,0.7771874932914796,0.03868840808685488,0.054958362648063,active
12,0.0701119393220038,0.20653483392384395,0.19612353793074955,0.2212038345154711,0.8275464395094062,0.04332570722327727,0.0530137420717655,active
35,0.0008432203972622409,0.6542690665540796,0.19898055867860498,0.0953911131455646,0.0847683459522208,0.43275246177869114,0.0686954289811551,fragmented
5,0.02007167401492079,0.7493146899466286,0.2847708922360459,0.09594374940817176,0.10250001475723214,0.038486656882252925,0.04307170195831165,productive
6,0.01905174227371976,0.8683770696072315,0.4349069038001758,0.08254579505891703,0.10687266508924735,0.055960183584108106,0.053293170495898996,productive
33,0.02554717120207762,0.7004305884083085,0.21083386251673691,0.10178265836684418,0.1183659176212701,0.3057332186024647,0.03323854583845927,fragmented
1,0.9969247116915886,0.0,0.012228468955872374,0.0,0.0,0.0017418314001710876,0.0,idle
0,0.8241288944476859,0.0,0.0,7.535524959152827e-05,0.0,0.0023521478992348925,0.018720571121886697,idle
1,0.0724096469558915,0.711168964084638,0.8079329615311177,0.11289422311439601,0.08968443875456172,0.058916304809620464,0.060808210011757666,productive
0,0.9907655418965434,0.009906564287358111,0.014896753938482,0.0,0.016274023684594633,0.0,0.0,idle
6,0.17364307553924463,0.17882054694322685,0.21383961802629234,0.141112525801218,0.6651136620875242,0.05686976030578219,0.05120269261019979,active
5,0.06867082101756543,0.9563840617245414,0.5714550420038992,0.1231949294286482,0.11131160619484945,0.053500470846841466,0.0553260926931669,productive
1,0.041986852929661686,0.8242937649575321,0.6971360442971917,0.1075732396931339,0.11312807268367324,0.04151018057937958,0.051917499570345076,productive
2,0.015920849288767913,0.7433826352515465,0.5948395104618542,0.09620702278786068,0.1114038022148386,0.0453365656408383,0.05381602929916573,productive
2,0.05159496202463575,0.9785439499282156,0.3423425238580681,0.08896963407903424,0.09301600997580407,0.04437944158565661,0.05345056396770848,productive
5,0.10006777584847067,0.8184237553102106,0.7886670693970531,0.10506792741245444,0.10839966328548163,0.058036249040390855,0.05979175771754013,productive
3,0.02281521983930508,1.0,0.606825196702111,0.11080778853678204,0.10789837320731926,0.06686284905371864,0.0430281021686969,productive
4,0.04742777776112219,0.9863683244216268,0.7075971355768934,0.0919856618488184,0.08650697847184013,0.06237786935374832,0.049060527922783745,productive
5,0.037394525373413166,0.8190772521082624,0.6101682898760271,0.10862973206286027,0.0982882509047274,0.04431261042719134,0.05463403368176579,productive
2,0.018743644437511055,0.12632299117782395,0.20035073640063597,0.08691603193298124,0.0760898450149517,0.5944715698436247,0.6497527648288947,distracted
9,0.15816808760388007,0.2692602048226238,0.2125288547137915,0.23025662996268642,0.8071029382541207,0.045039314731409895,0.04319867147916391,active
22,0.020972576729802704,0.19573986579400351,0.1871385225825192,0.10685688016709999,0.09689787832748563,0.11207037775576208,0.04689790808358513,fragmented
2,0.07572518239899766,0.5722571634387343,0.3311830647084508,0.11602382399390672,0.10343697169873539,0.053750606641840094,0.046328691039670786,productive
8,0.024715078621463448,0.10989606704844344,0.19239325908424257,0.08247479697277496,0.7405857572154572,0.05176104764528347,0.04892563450769158,active
0,0.900446867734213,0.00319518928320674,0.005778156415539141,0.006592990963053936,0.0,0.004401526285578413,0.01557908340929965,idle
7,0.12753775510686247,0.09582548380498548,0.18937654026332812,0.19260028301796375,0.8214321860884646,0.03957754443806122,0.061818911214605074,active
0,0.9626175479613985,0.011229912465636037,0.00792642776153512,0.00372019186595184,0.0,0.0192546233275718,0.0011721830631904592,idle
29,0.03753577866211889,0.6595282277367013,0.21138313068589762,0.09272173159207844,0.10786979917309202,0.13291979856282354,0.04588150355756119,fragmented
41,0.0,0.15924228570471952,0.2082316344669284,0.10291630445162234,0.10865038632730466,0.18093871470944656,0.06036704254149665,fragmented
14,0.06542852201047233,0.030282892970952657,0.21025152324405086,0.11524480724838346,0.09868918746927224,0.798013228521774,0.7667566346661548,distracted
2,0.08005153411764378,0.7025586528109131,0.722692839011733,0.09461934077088445,0.09738935052150263,0.04396205625163453,0.03373167471555003,productive
6,0.08273371389644149,0.3000904461233147,0.2081310477522505,0.44387573335680447,0.7243000836394353,0.05095599185648372,0.05969605509852289,active
10,0.07455919399623925,0.34807005290795917,0.2016887977361412,0.27666256223219177,0.7994542291622353,0.03624009563033864,0.03923657908050472,active
33,0.010322376253443663,0.412148594045808,0.20029521130038,0.08083425631887843,0.10481928822501907,0.03664566349062117,0.053487328325610345,fragmented
7,0.04694546839630312,0.857752764054531,0.2997146205097008,0.13089912659578895,0.0877882297173233,0.040173051051942396,0.04832236816153401,productive
0,0.04983015940463345,0.4056147895689088,0.6990179566980042,0.11844613262899556,0.11017402190234633,0.02936617530063955,0.04973772733916043,productive
9,0.18187810307294222,0.14009062800528696,0.1995805641548516,0.36562994681862604,0.5090959800728927,0.02955071670947684,0.0400905704794599,active
2,0.0516056490618442,0.734897662298446,0.48958889403329386,0.09938321564327778,0.10507138315659702,0.04412938750456758,0.06237563792993434,productive
0,0.8937404293723095,0.000354746741890653,0.002516154398281695,0.010404447225260977,0.007860016276427446,0.0,0.011231322600108626,idle
6,0.049549732712767636,0.12121993091703348,0.20778354365460588,0.10339302720202048,0.11252581453242652,0.6676132667608337,0.6993904658660797,distracted
42,0.030617946133394962,0.5117814335436518,0.1785892077129596,0.10260788552420094,0.11298863815683054,0.19258597132999627,0.054779216649736694,fragmented
3,0.023133037908252992,0.8268379170818505,0.36791181103151177,0.10308877278987064,0.10463846564650754,0.03623127323119063,0.05662536844486903,productive
2,0.02544753978441097,0.877643989580707,0.797740560983988,0.1062052947897525,0.11260455629565858,0.054377878625642986,0.038242647766548815,productive
6,0.10562644838814017,0.1022545155896518,0.18931799785918593,0.1239635436250397,0.54853658750553,0.04390965089172499,0.06037378361794451,active
23,0.043525745189025404,0.4846115920862547,0.19561279986098826,0.112638707970458,0.09563964573370459,0.2931508670239752,0.07102742987439242,fragmented
0,0.9173677704757393,0.001977816641828978,0.013789283759584199,0.0,0.00383380676429417,0.007013616824865758,0.0005068303502478414,idle
3,0.004740298877595618,0.008014540421315167,0.21271651547119855,0.09997971970096389,0.10741569300949697,0.9566039773683066,0.8033669977514414,distracted
4,0.059194573319500204,0.06930583450125222,0.2157472827511698,0.18526727178922606,0.5133388008113483,0.069646635366638,0.05219067928551337,active
57,0.021462114010175237,0.09868628195088523,0.18233350204009025,0.10609283927808662,0.08961632479264728,0.21101803766139318,0.0376824383645271,fragmented
6,0.031219488844657854,0.1043645037459615,0.2011789775372076,0.1819132655707635,0.6888827063510845,0.05448525614415573,0.053705147518158025,active
1,0.04882534593146547,0.7015938867925877,0.1390663572715697,0.09532411957316975,0.11579295197953582,0.03959113660150945,0.05070111550903201,productive
10,0.10270330071475567,0.07354459932245269,0.2112692027461147,0.10223986724265623,0.12639902457314492,0.7497281649722427,0.433214517918617,distracted
14,0.10011492369392835,0.035321186820392744,0.2033841373843715,0.10982879368459882,0.09005725618245469,0.864906045749455,0.7479946867294993,distracted
8,0.0583710755662311,0.6112172711732062,0.5838409938910334,0.0974449595283728,0.10896841036754908,0.053691502891182345,0.049703193898544634,productive
11,0.1672368797248835,0.14278035479796966,0.20599630239475436,0.3269048891002023,0.9799706942933588,0.050794287564989965,0.0555022851067472,active
40,0.07156857147495896,0.26873300346879164,0.19395765277761087,0.11064347238218121,0.1059411139635474,0.1173592528977925,0.05750720944826862,fragmented
6,0.12706258176065838,0.2325519599285484,0.1941296649575776,0.13024989613280707,0.6957315077053218,0.059305473778931625,0.06503866111831955,active
6,0.09060397670584679,0.17037714448521926,0.20386462221004645,0.2415215275952814,0.8666383171959686,0.0603684684652401,0.058477258052371514,active
8,0.08531785536426083,0.32401498248344845,0.21266327431123921,0.2954684072802205,0.9414298214373666,0.041921110614534976,0.06253901528693898,active
0,1.0,0.0,0.015262766391996653,0.0,0.02654381600425597,0.002757706753318025,0.0,idle
3,0.00958093651206414,0.8033755407335144,0.27259690882655974,0.1057456788322133,0.10204907674519698,0.0499445799461241,0.05166460643420789,productive
4,0.04338696367111595,0.6838732400334873,0.562130768978269,0.09150130107230885,0.08137620325004785,0.044384242361194745,0.05430868711868163,productive
5,0.14732990411994443,0.09211221944848488,0.2134458364473172,0.08209057539128957,0.10860429204889885,0.5982161452029271,0.775262501358714,distracted
14,0.08760155882644201,0.1380148974182128,0.22839121987729022,0.09952763223561988,0.09798541376360675,1.0,1.0,distracted
5,0.028863230703432798,1.0,0.34321008806770414,0.08982831144393333,0.11601731929956977,0.04748757853962287,0.05953697130622289,productive
0,0.9774948482861927,0.0,0.0,0.0,0.0,0.0,0.0006944985542631202,idle
2,0.0371226188887159,0.8952854142389013,0.3185601828470775,0.09108323169023261,0.08489547222784301,0.057988165849809294,0.054528097640459086,productive
48,0.0,0.5908317229492083,0.19780139510077102,0.10424699555307122,0.08248266031170841,0.2587664323505926,0.04910141406870584,fragmented
0,0.03843784389490537,0.08323309300247671,0.19487162648152428,0.091132063618748,0.10862885637599545,1.0,0.9503434815089993,distracted
10,0.0,0.06212275127037295,0.19522294606073143,0.11293832446792405,0.10344617638434563,0.9213393114752112,0.9365763040400124,distracted
8,0.08698194625417366,0.07573683695631514,0.19967535464366834,0.14372923338704552,0.5190927531671896,0.0405231938558061,0.03937267069310908,active
7,0.08089205727732347,0.3546557268164643,0.19328520196988616,0.2922989331915128,0.5515285594179067,0.055838268285944265,0.06043342279205297,active
8,0.10291121042447732,0.1291247973053198,0.18656759600220144,0.018168185257913805,0.5794723715879366,0.045032599472539285,0.04364217170925559,active
38,0.04007304288670309,0.4705275457810149,0.20796278289115963,0.10043598938522348,0.10955420648939154,0.2111030605259673,0.05019165414027063,fragmented
1,0.042224556380779446,0.7126728113943155,0.6908506519565751,0.10817427134810353,0.08615127726571854,0.05222140192667885,0.03265491794487682,productive
4,0.07543317578842457,0.8430943316171251,0.3136195449098674,0.08599718205692947,0.09941742004228,0.04017041383882576,0.045407938478333236,productive
4,0.046321799832748374,0.7163721207838522,0.6755373664035207,0.0972436318598098,0.10514921071885233,0.05620068605675433,0.035604808720224215,productive
2,0.05643922891939619,0.6215150921135711,0.6532797745350252,0.0967808494156582,0.111289825331986,0.03396730073551506,0.062084546213516355,productive
9,0.028601377710457926,0.0,0.2114113928260092,0.12080815573580249,0.07222503818272887,0.598059166192751,0.7689177133459196,distracted
5,0.06254821105459371,0.745301004223561,0.44481594281115444,0.08192953836621725,0.09834627020932817,0.05106174157832876,0.05490693354858575,productive
44,0.0035513318436008893,0.15568679511841005,0.20111365707734713,0.0985636759464767,0.11793073345995538,0.5169167910125908,0.052833178674673686,fragmented
0,0.04972460363343165,0.9458555685425857,0.425096044925296,0.11536130477359226,0.10903031921877276,0.05234800239771844,0.049094017566694625,productive
1,0.040614379578149416,0.7837457996412376,0.2903437845730795,0.10821015859189724,0.0978552045315678,0.060239915570196444,0.046453495283181975,productive
5,0.052864612104309594,0.7996438240495429,0.5336840869932362,0.08716313488803215,0.10933528099914898,0.05127753934701749,0.048860511207752866,productive
2,0.04826110855268899,0.57655533880218,0.045675322888755,0.11246504962224169,0.09449612455621312,0.04832397652224647,0.05688412637605355,productive
6,0.028988038637586568,0.0,0.20243988610351188,0.11528140547810847,0.1066549281981286,0.912473247059613,0.8344280866824261,distracted
0,0.9758345933185965,0.007659663865905193,0.0,0.0,0.0,0.003750170560896057,0.0,idle
2,0.0,0.8086997797244221,0.5262833693036751,0.11703493920878251,0.10026435334939438,0.04084913809910603,0.05236563745558321,productive
40,0.0076889629325938465,0.6434916403035338,0.20075962879362383,0.09441249091190344,0.11208850831329373,0.0817309286914703,0.055593158746462486,fragmented
4,0.045167279422564606,0.834636186972144,0.5438956494215084,0.09141970510313119,0.10182660901219792,0.05019363165288143,0.04521716658276823,productive
10,0.09169832761706466,0.0,0.18576452077046934,0.08370904054582287,0.10341203624215618,0.8229673439934342,1.0,distracted
3,0.0014329154448911342,0.0,0.19804544544022804,0.22591180526304452,0.8617950726951261,0.03839203694366466,0.04619971086300805,active
19,0.02412774577128885,0.057924427450348454,0.2005089814413737,0.09850241540395861,0.0968519050948741,0.6576089777763735,0.5583870037758614,distracted
48,0.007135673965377775,0.44184043118708477,0.19193222723591902,0.09176294486855209,0.11138719655194929,0.11984280972796764,0.03626104892730805,fragmented
5,0.06667728715474378,0.03888993610570189,0.1979841303276132,0.09722348444870793,0.10976490383370387,0.7832072661302291,0.8712533414781414,distracted
2,0.04537376789617321,0.7118148402750276,0.5207354294196525,0.09986027186331796,0.08668111687937523,0.044078439673784726,0.05890712827336736,productive
26,0.012965347171696439,0.33105563509915287,0.1810864772597796,0.11974002953706149,0.10396204772730906,0.0,0.05749421736587533,fragmented
4,0.10371478821801856,0.05850058291449288,0.19165443284336456,0.24745545406415498,0.7603585209749041,0.0563858548698843,0.04310205911002449,active
4,0.026919145507079897,0.5046583719391348,0.5130222367721868,0.09753460436880405,0.09027969589769826,0.03951472124687891,0.062411698425025273,productive
10,0.06010102223694076,0.06730937728745295,0.21161717497800894,0.09758591223211673,0.07083520677518855,0.5938022064981512,1.0,distracted
5,0.010655674215630554,0.9286779655612111,0.5199902602229916,0.09874606030667338,0.10694984293808943,0.055816554406450156,0.04519211513537857,productive
11,0.1791866001731042,0.04848414523199837,0.19910285190326504,0.31315945048153426,0.5648243955214938,0.06866720381762526,0.053283701061949545,active
34,0.029572261461248917,0.10936186789777122,0.2064950730313903,0.08337881653501394,0.12802574794591584,0.07511325860164947,0.048092830975362,fragmented
17,0.11671074456776274,0.00663168335167962,0.20807357395992496,0.0859715409311195,0.10064684198494579,0.8840460966999545,0.7277886940004554,distracted
14,0.10840171212605997,0.03909963420875396,0.2019411414262979,0.0970646761902627,0.11230811089078203,0.936509814854923,0.5606561522534491,distracted
37,0.03628886110759197,0.5265837829434409,0.19558003718783415,0.09099002566467203,0.11559870050614497,0.3097004506096997,0.054944641691141424,fragmented
5,0.049760845821520926,0.5899695887841796,0.35763886296589387,0.09399436897934546,0.11385374729711299,0.05375529810183341,0.04373923901080308,productive
48,0.006695815874000128,0.6082749597885587,0.20671310444348412,0.10288670005377959,0.1168083340876118,0.08086756251327465,0.05549909917251019,fragmented
4,0.0,0.06706636235556547,0.18325628984730108,0.1259597520039144,0.09441898271555631,0.6597609289106766,0.9066292813906086,distracted
4,0.029673895389917507,0.8369865114528667,0.7392863596392995,0.09704874239800149,0.09321336773406287,0.04688071463778566,0.05025666861890919,productive
3,0.03181729743904218,0.8382162005905919,0.6980802061353094,0.1084287969883062,0.09949840046717584,0.05076588780107309,0.05153573973510317,productive
30,0.027811359387515038,0.17402444652670296,0.2045183605459656,0.10266248544127823,0.09855014651604466,0.0,0.05040790733192077,fragmented
10,0.05162392695402024,0.014379278104742965,0.1813098160939708,0.11575561110352124,0.0947225494883225,0.6764108560369028,0.5889816180990886,distracted
4,0.021688226194208852,0.7485777317323734,0.603352610850372,0.0797898344647438,0.07552024757198858,0.061287708387204085,0.03140577458076731,productive
8,0.10014753466903265,0.06394326130716836,0.19382960374088706,0.08731274061216433,0.09439835639317562,0.7650756122479363,0.5787212430769825,distracted
3,0.038066611437354056,0.9210855981673682,0.7586822192614098,0.10577997061522194,0.0917599460134988,0.0447407923649015,0.028662646350649197,productive
1,0.07494328694276617,0.6806795459063197,0.6237088538352585,0.12632212885351807,0.10623478610496916,0.06806605020851429,0.051285014539157195,productive
0,1.0,0.0064060683316368066,0.0,0.0,0.0034927217200267213,0.01363538807124992,0.0,idle
2,0.0372528870445359,0.8553049485677067,0.6903496215880272,0.10311232990269932,0.09360997558812967,0.054009511626465063,0.06286831618480235,productive
10,0.02254186792545213,0.0,0.2059601822202614,0.08909739633576697,0.1074498613728187,0.7002843695545745,0.2636582780748178,distracted
0,0.9179074150176926,0.0,0.005165169148380441,0.0,0.0,0.002093935217544303,0.011414174578481977,idle
8,0.16354322410729016,0.026418239839673015,0.210474335063274,0.23429464183391685,0.8224611707684172,0.04905554263153499,0.05732920169443287,active
0,0.9756208908098848,0.0,0.008829177259261058,0.0,0.005360202696598231,0.00622643648711567,0.017903800033080668,idle
5,0.06062849881617193,0.42330794744105993,0.18930036044523904,0.27008445081824545,0.7439625790806469,0.05065663498820578,0.06094903408777652,active
1,0.057147016607094744,0.7874058334645275,0.5395381466457101,0.10713122405374663,0.11387296095929751,0.07701737350502763,0.04987434717039408,productive
3,0.04931084542571547,0.8965858752709355,0.7187241156717562,0.11981589652803193,0.09879113107805779,0.059468157916224826,0.029114924435903106,productive
2,0.023466938197963826,0.7067158801777547,0.429825750739703,0.11486573383951224,0.09482081346445559,0.03901732581639042,0.048103489994620545,productive
37,0.0,0.3183292575603411,0.1874094732161697,0.09474726165518618,0.10568459475611935,0.2342585016490006,0.054452797424488136,fragmented
5,0.1388997935312173,0.10661510200152795,0.19355769693954933,0.02180393010425373,0.8377641189888874,0.050153226074840816,0.052846620011709484,active
41,0.010626684161269854,0.5354955785706035,0.18174309837732475,0.10493266282984086,0.1317187025376304,0.1950633327849797,0.03253281449983016,fragmented
34,0.004237391273246719,0.37145974386629155,0.20288747940794144,0.09002666457846678,0.11103294722269201,0.08301914514160764,0.05381453200732605,fragmented
10,0.07848847604260506,0.35151097158040095,0.19215845556276995,0.05708360232617822,0.6559636425081468,0.0431311078903219,0.05119912034797876,active
4,0.089111821292315,0.6635524201727329,0.5943396487500167,0.085923629071036,0.11688562207956747,0.05120043972603133,0.05390274389336938,productive
2,0.003531840500003481,0.7936891759313002,0.24326057575753202,0.0952393938123521,0.10271356034521892,0.0505154108026418,0.037859427957929716,productive
6,0.05254369921864276,0.8768168955110246,0.6067943263319245,0.1050983500556526,0.0926605931402234,0.04706553143076391,0.055511624393974904,productive
14,0.05348187414696859,0.015197925237967796,0.18798999343494982,0.08721401307367264,0.07706288564080194,0.6895727949457255,0.9189087267834024,distracted
3,0.03547066975819799,0.5640177300071495,0.34223540027251215,0.10348481178458797,0.09849587741432783,0.07033720268883306,0.0707352169816881,productive
18,0.03250759425600912,0.7121352212043351,0.20973352544483984,0.1038900057678805,0.1072875182711358,0.0,0.05533125470822106,fragmented
9,0.0,0.0,0.1807595075889079,0.09703483155378334,0.1078640090521114,0.8469521837553389,0.5034761005178355,distracted
35,0.026530184767047296,0.7488799931631096,0.19833070522359397,0.10415032358919458,0.09333287933828678,0.2858151128136852,0.04523029584974282,fragmented
3,0.02295931965161281,0.8616929962487283,0.36851856218816126,0.09986077046837413,0.09969681470990426,0.04581625169381556,0.053422043647136,productive
7,0.10150103276513775,0.12642667234767693,0.21620403480234254,0.09092364431003881,0.08099503597923863,0.46811937096704104,0.8021368394587495,distracted
4,0.10728121368462942,0.02600607841213572,0.18192903609701677,0.10467462358291804,0.1021045263217531,0.7521140191212454,0.4626827794483391,distracted
5,0.07885837033461532,0.6110158121595625,0.6675247619284846,0.08158124409966128,0.09105161428959203,0.04863948204691787,0.03884690344744832,productive
14,0.0,0.0,0.19338007662437917,0.0873298243353573,0.09622110968484891,0.6054720415181777,0.6518089638446454,distracted
30,0.02790907298813522,0.4448928615301896,0.20758374146059141,0.1077297642539833,0.09863322116025731,0.38694161074459715,0.04618837963281476,fragmented
4,0.045483425029187105,0.8053905745286571,0.5835199989288923,0.09294785139773862,0.09190903225625024,0.03896302808117539,0.04802505898248062,productive
34,0.029479843610726655,0.8005970270058872,0.1955430586495815,0.09785853300721917,0.09693940789926457,0.3264487970526075,0.04837269714445723,fragmented
3,0.05910768537012601,0.7600304149593148,0.6843756196224888,0.0846570627791047,0.11195509237423983,0.05046270531912634,0.04270056152934161,productive
5,0.06456496401413653,0.981784393551193,0.15412031756373026,0.10175584766035739,0.1008601737436593,0.05178479664434424,0.039615654544021724,productive
7,0.05331235447742487,0.09446974423742914,0.18416910655938928,0.12653823835738925,0.6380724787755349,0.052459906747782434,0.060870834983788896,active
28,0.03810204090937189,0.26310774553609095,0.19498308673915646,0.08102163671458366,0.10043509476593357,0.3230533655359412,0.041000933746042675,fragmented
0,0.9708282585258393,0.0034954977126560043,0.0015013867099085351,0.0,0.0,0.023815089711460315,0.00864329248577903,idle
0,0.8827937263594433,0.0030433401212325117,0.004728571453570365,0.0,0.0,0.009497950558124536,0.0,idle
27,0.026458977929790337,0.19080746051042488,0.20323285126860788,0.09728751967532516,0.10088716575368385,0.2392469416044591,0.05195818428394991,fragmented
0,0.88972756189443,0.0,0.0,0.0018550159493883147,0.0,0.0,0.013537221335617425,idle
4,0.09537225673077133,0.10035334658319682,0.21851974001037885,0.1053708827779096,0.08190757014042019,0.6953777970028189,0.7789291747846866,distracted
5,0.06718621180258381,0.10911287309964078,0.18257173209555977,0.09141527122165724,0.11267429086846667,1.0,0.6882375856345697,distracted
5,0.039199839898987544,0.7104963962199794,0.356763361374158,0.10378139251464688,0.10840690397522647,0.053209174377250805,0.051499944865525886,productive
7,0.016380379092582668,0.7203937026678806,0.2548085716380349,0.0953962225083331,0.10391207929579459,0.06847661686251191,0.06703746342834042,productive
3,0.0203307996377021,0.9851002000702422,0.5794773828854233,0.0907148619058749,0.09889935806223771,0.06118079318607171,0.05781328401710012,productive
10,0.1512886457024194,0.06061893477568693,0.19496829498137805,0.12077316904950618,0.7323094453538189,0.059877560302446106,0.057767046665883996,active
23,0.020350384828308567,0.5476629284155177,0.19043641888240295,0.0880264165442412,0.09205766130437631,0.3308125083873181,0.04759901290462294,fragmented
6,0.10370587138079707,0.3272382879702843,0.20694820070439462,0.07839280504062629,0.765205124629633,0.06742346589799907,0.045978643270824335,active
4,0.054072643246237374,1.0,0.706147869839771,0.11134802233344862,0.08920315888513607,0.04996608382977882,0.05327956843748468,productive
1,0.032169393782687725,1.0,0.8112855862521492,0.1042235050326756,0.13082255393752282,0.03936893725760365,0.061018854360232785,productive
12,0.12329963020889727,0.10011080625266586,0.18489323627661575,0.0,1.0,0.04481334474153506,0.058431261743357096,active
34,0.018502309826399582,0.6851813657394117,0.19946847679119414,0.11247731567907883,0.10881837714451359,0.5579024012873415,0.05346770625458542,fragmented
0,0.9502914249655238,0.0,0.0,0.011634825753002153,0.0018781023691005197,0.0,0.005305483890057567,idle
8,0.055290118256643345,0.0,0.20817511624216564,0.09682814340802423,0.12586640781872865,0.7290855703264981,0.7017353643146849,distracted
10,0.1591471574374934,0.04394520503757296,0.19881755762599732,0.21989759718829713,0.8408770891304594,0.06641705283794178,0.05426253453990964,active
6,0.1250275407479036,0.21065426218005814,0.22513034808861881,0.23870125898646577,0.9109138763333596,0.05727597366987462,0.05041953967321795,active
12,0.11521781388983693,0.005047397817530559,0.19753316895867198,0.23143710598804665,0.4900400924946293,0.03580914752908526,0.05078928465261843,active
6,0.0,0.0947447452721174,0.20118013987587668,0.10991055261982019,0.09817181197562458,0.7343558976796543,0.5532545805053509,distracted
44,0.013017666820243011,0.5367767081043182,0.19570819978219578,0.09269480165987605,0.13044960040846357,0.11563467778495226,0.03696593278694664,fragmented
8,0.0,0.0830670096967811,0.18210951885141355,0.09160239231832942,0.10444181067929986,0.44996769285475346,0.8823941880931386,distracted
4,0.02516102056015422,0.3918520310591727,0.18975705092085304,0.2681170010864779,0.9655263674449114,0.04263469286200866,0.05536357124509638,active
32,0.007772199953431463,0.0,0.20363163314338392,0.0969554885759969,0.09805829889255827,0.32029708137604085,0.04621104188445834,fragmented
3,0.0368918841641775,0.6845503895578162,0.4926437907715665,0.09285046619596396,0.11103907249895392,0.04574756636052522,0.05265483415685719,productive
0,0.9638328144285656,0.0,0.0,0.004663954746147545,0.0,0.0,0.0,idle
4,0.022264387260348354,0.7378023940898425,0.4362550988008241,0.08764684038129353,0.10032431660586785,0.04091095731151515,0.05158907810866485,productive
4,0.06601465187110124,0.7951206277937538,0.3394878700912505,0.10501562168442834,0.0928513201999892,0.061091545504218914,0.06776104478069252,productive
5,0.06498976695658418,0.7225583530037399,0.675692076588709,0.09584687761723297,0.11763940368739377,0.04234158573544876,0.06189591804155948,productive
31,0.0017777351310388073,0.679280394464607,0.18759433034962428,0.10807906417206643,0.10040759561574847,0.4153746487125376,0.05174500620795954,fragmented
6,0.07317674592422445,1.0,0.35712912396053426,0.0986641584275581,0.0931756733010197,0.06011623202895096,0.061408048986651184,productive
11,0.11187917135039106,0.09337011965442889,0.2059793093118143,0.09585629626317616,0.09066745089424944,0.6713802022361137,0.21667639843573502,distracted
8,0.042295857960307964,0.7459193283946841,0.49486847832066194,0.09581095551756684,0.09517533341494783,0.05787617672432365,0.047274981984116615,productive
5,0.03547245988900402,0.9637680055549732,0.9112011048455514,0.10259384074662745,0.10752154568956782,0.039451607826382004,0.042380691251028654,productive
1,0.07300863047296428,0.7274944970972316,0.6184288142535819,0.10939697094930288,0.10643139368907731,0.045201684856845316,0.04230707883011346,productive
32,0.018636770681664208,0.07684190663064999,0.18881776750569063,0.09662197981370478,0.09902786464980688,0.2542041046588412,0.039242326598802786,fragmented
5,0.05775549141079389,0.060907837666735916,0.1967832242933296,0.11799336533710814,0.0972343467143957,0.7722379637328067,0.500956663234589,distracted
4,0.04319954533866103,0.8002642431625903,0.6213135406203766,0.1153388097396999,0.11819595163414197,0.027025140054211246,0.043428281636572474,productive
4,0.11520362601783068,0.05080136359438632,0.17800742077026693,0.10183768738993944,0.09494622419296915,0.8456592157854066,0.6273380020176668,distracted
0,1.0,0.0,0.0008565565993197737,0.0,0.009170784031342917,0.0,0.0011164493100779764,idle
2,0.032599143571267135,1.0,0.6839918816642064,0.10817629376365474,0.09536829545121345,0.059371143618575914,0.040162691766652055,productive
12,0.0,0.015737639028335873,0.20088343109138823,0.09667903433201776,0.10846599402288845,1.0,0.5257001577350671,distracted
8,0.18828793704807897,0.13999165475746214,0.2090765691258842,0.2688893241413448,0.6421379374405487,0.0423581651956986,0.05455197262703955,active
4,0.04842390396069857,0.687874791429876,0.9643344181570218,0.10370420172224008,0.10038695152390538,0.04339520038902778,0.056421841607457474,productive
32,0.0,0.3139325385947596,0.22131439741099776,0.08422029690277998,0.1052346458599802,0.26753616556826015,0.05140088546638519,fragmented
